time,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul
14051700.0,101325.0,-1.5344934783534145,0.7326892199872196,281.5286501881271,559.6248372395834,239.76971265479875,620.663306058835,0.41695312500000004,0.8226562500000001,1899.7087023585298,6.012717770034843,1.2326387842209952,0.29017857142857145,283.1227948887721,364.89108455882354,14051700.0,0.8042768304224206,0.766519496372476,0.4028993958077825,14052213.772718372,1018.7642303798674,295.34999999999997,287.46592332080024
14052600.0,101325.0,-1.5344934783534145,0.7326892199872196,280.94466973244147,550.0,229.0,590.0,0.39826388888888886,0.8562500000000001,1857.0502105088221,5.68432055749129,1.3089969389957472,0.30714285714285716,283.08751289594096,364.8345588235294,14052600.0,0.8526171206541161,0.7181792061407805,0.4029126442842876,14053113.64662724,1018.8296710572113,295.34999999999997,287.17182855632876
14053500.0,101325.0,-1.5344934783534145,0.7326892199872196,280.36335441053507,499.4954041188655,217.88197693850267,533.7424645534551,0.3804427083333334,0.88671875,1885.8666134047032,5.363763066202091,1.385355093770499,0.3455357142857143,283.1700879253748,364.8607536764706,14053500.0,0.901156963358305,0.6696393634365916,0.402925879149369,14054013.520519305,1018.8951117333332,295.34999999999997,286.8885263924805
14054400.0,101325.0,-1.5344934783534145,0.7326892199872196,279.84999999999997,404.0108924651229,206.71958556149733,448.10419926119084,0.37,0.9,2000.0,5.2,1.3962634015954636,0.4,283.3411148766057,365.0,14054400.0,0.9497851431374759,0.6210111836574207,0.4029391004023739,14054913.39439459,1018.9605524082349,295.34999999999997,286.72119955990627
14055300.0,101325.0,-1.5344934783534145,0.7326892199872196,279.39786854619564,298.77093457881875,195.4474014037433,359.16383433833124,0.36603515625,0.9,2190.2208722365417,5.351785714285715,1.3526301702956054,0.4693080357142858,283.41437449053234,365.23157586898395,14055300.0,0.9984038170643484,0.5723925097305481,0.4029523080426499,14055813.268253116,1019.0259930819178,295.15735294117644,286.51251513793545
14056200.0,101325.0,-1.5344934783534145,0.7326892199872196,278.9602581521739,219.0,184.0,293.0,0.3631770833333334,0.9,2433.349751201165,5.723809523809524,1.3089969389957472,0.5491071428571429,283.32965719239985,365.49498663101605,14056200.0,1.046924772167416,0.5238715546274806,0.4029655020695453,14056713.142094912,1019.0914337543841,294.7029411764706,286.1255925630879
14057100.0,101325.0,-1.5344934783534145,0.7326892199872196,278.5425186820652,164.2051298565182,171.87931209415584,248.31239276255184,0.36123046875000003,0.9,2722.3037545652055,6.083928571428571,1.265363707695889,0.6293526785714286,283.2692958653535,365.7609040775401,14057100.0,1.0952665298356183,0.4755297969592782,0.4029786824824089,14057613.015919998,1019.1568744256352,294.17205882352937,285.69666820130504
14058000.0,101325.0,-1.5344934783534145,0.7326892199872196,278.15,114.42527936244241,158.73498376623377,207.7490730078305,0.36,0.9,3050.0,6.2,1.2217304763960306,0.7000000000000001,283.37229940482786,366.0,14058000.0,1.1433520622068045,0.42744426458809204,0.40299184928059045,14058512.889728399,1019.2223150956729,293.75,285.3611230482637
14058900.0,101325.0,-1.5344934783534145,0.7326892199872196,277.79121093749995,75.68278918714543,144.72316355519482,173.31121674919393,0.35900390625,0.9,3857.6537048288633,6.007692307692308,1.1740066296618108,0.7504206730769232,283.5088014862032,365.9683238636364,14058900.0,1.1911069520158675,0.3796893747790291,0.4030050024634402,14059412.763520138,1019.2877557644989,293.44200367647056,285.11501859218254
14059800.0,101325.0,-1.5344934783534145,0.7326892199872196,277.47968749999995,54.0,130.0,147.0,0.35828125,0.9,5239.870140516352,5.687179487179487,1.1235557059713497,0.7802884615384615,283.48524535650415,365.5329545454546,14059800.0,1.2384578746869714,0.3323384521079251,0.40301814203030883,14060312.637295242,1019.3531964321154,293.1345588235294,284.8736432080004
